Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
112,112,Aug 3,@,CIN,L4-6,8.0,8,6,6,0,2,7,4,0,4.29,32,142,81,0,0,0,1,30,1,0,0,0,0,1,2,4,Chad Whitson,K.Harrison (7-28-L) S.Hjelle (6) J.Hicks (5) T.Rogers (3)
113,113,Aug 4,@,CIN,W8-2,9.0,4,2,2,0,2,12,2,1,4.27,34,140,89,1,0,4,0,31,0,0,0,0,0,0,0,5,Bill Miller,R.Ray (4-61-W) R.Walker (4-H) E.Miller (6-H) T.Rogers (7-H) S.Bivens (4)
114,114,Aug 5,@,WSN,W4-1,9.0,6,1,1,0,3,11,0,1,4.24,37,140,96,4,0,1,0,33,2,0,0,0,0,0,0,5,Mark Carlson,L.Webb (4-58-W) R.Walker (0-H) T.Rogers (1-H) T.Rogers (0-H) C.Doval (7-Sv)
115,115,Aug 6,@,WSN,L5-11,8.0,15,11,11,0,6,8,3,0,4.31,44,181,110,5,2,2,0,37,4,1,0,1,0,0,1,4,Dan Merzel,H.Birdsong (9-16-L) R.Rodríguez (8) T.Rogers (0) S.Hjelle (2)
116,116,Aug 7,@,WSN,W7-4,9.0,8,4,4,0,3,10,1,1,4.30,38,147,91,2,0,1,0,34,0,1,0,0,0,0,1,5,Jordan Baker,B.Snell (4-59-W) E.Miller (2) R.Walker (1-H) T.Rogers (1-H) C.Doval (1-Sv)
117,117,Aug 8,@,WSN,W9-5,10.0,7,5,5,0,3,8,1,0,4.30,39,142,91,0,0,3,0,34,0,0,0,1,1,0,1,7,Stu Scheurwater,K.Harrison (4-49) S.Hjelle (1) J.Hicks (4) E.Miller (0) R.Walker (0) C.Doval (0-BW) T.Rogers (1)
118,118,Aug 9,,DET,W3-2,9.0,5,2,2,0,3,10,0,0,4.29,34,142,89,0,0,2,1,29,2,0,0,0,1,0,1,3,Rob Drake,R.Ray (4-58) L.Roupp (39) T.Rogers (1-W)
119,119,Aug 10,,DET,W3-1,9.0,5,1,1,0,2,11,0,0,4.26,35,139,95,0,0,0,0,33,1,1,0,0,0,0,0,3,James Hoye,L.Webb (4-72-W) T.Rogers (0-H) R.Walker (1-Sv)
120,120,Aug 11,,DET,L4-5,9.0,9,5,5,0,4,8,2,0,4.26,40,170,100,3,1,0,0,36,2,0,0,0,0,0,0,5,Charlie Ramos,H.Birdsong (4-37-L) E.Miller (2) S.Hjelle (2) T.Rogers (2) J.Hicks (2)
121,121,Aug 12,,ATL,L0-1,10.0,4,1,0,1,3,16,0,0,4.22,36,163,106,2,0,0,1,32,1,0,0,0,1,0,0,5,CB Bucknor,B.Snell (4-77) R.Rodríguez (5) T.Rogers (1) R.Walker (1) T.Rogers (0-L)
