Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
140,140,Sep 4,,ARI,L4-6,35,30,4,4,1,0,1,4,5,0,14,0,0,0,0,1,0,0,.240,.309,.393,.702,4,11,R,Z.Gallen(76)
141,141,Sep 5,,ARI,W3-2,34,34,3,9,5,0,0,3,0,0,9,0,0,0,1,1,2,0,.240,.309,.393,.701,7,10,R,M.Kelly(65)
142,142,Sep 6,@,SDP,L1-5,34,33,1,6,0,0,1,1,1,0,11,0,0,0,0,0,1,0,.239,.308,.392,.700,6,9,R,M.King(63)
143,143,Sep 7,@,SDP,W6-3,37,33,6,8,0,0,2,5,3,0,6,1,0,0,0,2,0,0,.239,.308,.392,.700,4,9,R,D.Cease(46)
144,144,Sep 8,@,SDP,W7-6,38,36,7,9,2,0,4,7,2,0,14,0,0,0,0,0,1,0,.239,.308,.394,.702,4,12,R,J.Musgrove(29)
145,145,Sep 10,,MIL,L2-3,33,30,2,4,1,0,1,2,3,0,6,0,0,0,0,1,0,0,.239,.307,.393,.701,4,10,R,A.Civale(55)
146,146,Sep 11,,MIL,W13-2,43,40,13,17,7,0,3,12,3,0,6,0,0,0,1,1,1,0,.240,.309,.397,.705,6,11,R,C.Rea(0)
147,147,Sep 12,,MIL,L0-3,35,33,0,5,2,0,0,0,2,0,15,0,0,0,1,0,0,0,.240,.308,.396,.703,8,12,R,F.Montas(74)
148,148,Sep 13,,SDP,L0-5,32,30,0,4,1,0,0,0,2,0,12,0,0,0,0,0,0,0,.239,.307,.394,.701,5,9,R,D.Cease(72)
149,149,Sep 14,,SDP,L0-8,33,32,0,5,0,0,0,0,0,0,10,1,0,0,1,1,1,0,.239,.306,.393,.699,6,11,R,J.Musgrove(74)
150,150,Sep 15,,SDP,L3-4,35,32,3,4,1,0,2,3,2,0,6,0,0,1,0,0,0,1,.238,.306,.392,.698,3,13,L,M.Pérez(60)
151,151,Sep 17,@,BAL,W10-0,42,35,10,10,1,0,1,10,5,0,11,0,1,1,1,2,2,0,.238,.306,.392,.698,5,9,R,A.Suárez(33)
152,152,Sep 18,@,BAL,W5-3,37,36,5,9,0,0,2,4,1,0,10,0,0,0,0,1,1,0,.238,.306,.393,.698,5,9,R,D.Kremer(47)
153,153,Sep 19,@,BAL,L3-5,37,33,3,8,0,0,1,3,4,0,9,0,0,0,0,2,0,0,.238,.306,.392,.698,7,13,R,Z.Eflin(56)
154,154,Sep 20,@,KCR,W2-1,35,34,2,8,1,1,0,2,1,0,11,0,0,0,0,1,0,0,.238,.306,.392,.697,6,11,R,M.Wacha(53)
155,155,Sep 21,@,KCR,W9-0,38,36,9,9,1,0,5,9,1,0,10,1,0,0,0,0,0,0,.238,.305,.394,.699,2,11,R,B.Singer(35)
156,156,Sep 22,@,KCR,W2-0,32,31,2,3,0,1,0,2,1,0,8,0,0,0,1,0,0,0,.237,.304,.392,.697,3,9,R,S.Lugo(68)
157,157,Sep 23,@,ARI,W6-3,40,36,6,9,2,1,3,6,4,0,14,0,0,0,0,0,1,0,.238,.305,.394,.699,7,12,L,E.Rodríguez(35)
158,158,Sep 24,@,ARI,W11-0,45,40,11,14,2,0,5,11,5,0,7,0,0,0,1,2,0,0,.238,.306,.397,.702,7,11,R,B.Pfaadt(30)
159,159,Sep 25,@,ARI,L2-8,35,32,2,6,3,0,0,2,3,0,17,0,0,0,0,0,0,0,.238,.305,.396,.701,6,10,R,Z.Gallen(73)
160,160,Sep 27,,STL,L3-6,39,35,3,9,2,0,1,3,3,0,8,1,0,0,0,1,0,0,.238,.305,.396,.702,9,10,R,M.Mikolas(44)
161,161,Sep 28,,STL,W6-5,36,33,6,11,4,0,0,4,2,0,7,0,0,1,0,1,1,0,.239,.306,.397,.702,6,11,R,A.Pallante(43)
162,162,Sep 29,,STL,L1-6,33,33,1,7,1,0,0,1,0,0,6,0,0,0,1,2,0,0,.239,.305,.396,.701,5,12,R,M.McGreevy(74)
