Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
124,124,Aug 17,,BOS,L1-5,9.0,10,5,5,0,1,7,1,0,3.96,38,138,91,1,1,1,0,37,1,0,0,0,0,0,0,4,Ben May,C.Povich (18-59-L) Y.Cano (1) B.Smith (0) G.Soto (1)
125,125,Aug 18,,BOS,W4-2,9.0,11,2,2,0,2,11,1,0,3.94,40,154,96,5,1,1,0,38,1,0,0,0,0,0,0,4,Quinn Wolcott,A.Suárez (6-64-W) C.Pérez (2) Y.Cano (0-H) S.Domínguez (3-Sv)
126,126,Aug 19,@,NYM,L3-4,8.1,6,4,4,0,3,14,2,0,3.95,34,146,91,2,0,2,0,30,1,0,0,1,0,0,0,4,John Tumpane,T.Rogers (5-44) C.Selby (99) K.Akin (2) S.Domínguez (0-L)
127,127,Aug 20,@,NYM,W9-5,9.0,5,5,4,1,3,11,1,0,3.95,36,156,94,0,0,0,0,33,4,0,0,0,0,1,0,5,Nick Mahrley,D.Kremer (5-68-W) C.Pérez (1) B.Smith (2) Y.Cano (1-H) C.Kimbrel (3)
128,128,Aug 21,@,NYM,L3-4,8.0,8,4,4,0,4,5,3,2,3.95,36,147,87,3,1,0,0,30,0,0,0,0,0,0,1,5,Marvin Hudson,C.Irvin (22-45) C.Selby (1) C.Kimbrel (0) C.Pérez (0) S.Domínguez (1-L)
129,129,Aug 22,,HOU,L0-6,9.0,8,6,5,1,4,7,0,1,3.96,39,144,91,1,0,0,0,34,0,0,0,0,0,0,1,4,Alex MacKay,C.Burnes (5-31-L) M.Bowman (72) G.Soto (4) N.Vespi (52)
130,130,Aug 23,,HOU,W7-5,9.0,10,5,5,0,2,5,2,1,3.97,38,147,98,2,0,0,0,34,2,0,0,1,0,0,2,4,Lance Barrett,C.Povich (5-32) B.Smith (2) C.Kimbrel (1-W) S.Domínguez (1-Sv)
131,131,Aug 24,,HOU,W3-2,9.0,6,2,2,0,2,8,2,0,3.95,34,132,89,1,0,0,0,32,1,0,0,0,0,0,1,4,Roberto Ortiz,A.Suárez (5-54) K.Akin (4-W) Y.Cano (3-H) S.Domínguez (0-Sv)
132,132,Aug 25,,HOU,L3-6,9.0,10,6,5,1,3,10,2,0,3.96,39,137,90,0,0,0,1,35,1,0,0,0,1,0,0,4,Mark Ripperger,D.Kremer (4-49) B.Smith (1-L) C.Pérez (3) M.Bowman (2)
133,133,Aug 27,@,LAD,W3-2,9.0,7,2,2,0,3,7,0,0,3.94,36,136,88,2,0,1,0,32,1,1,0,0,1,0,1,5,Jansen Visconti,C.Irvin (5-46) M.Bowman (1-W) C.Pérez (1-H) Y.Cano (2-H) S.Domínguez (2-Sv)
134,134,Aug 28,@,LAD,L4-6,8.0,5,6,1,5,0,6,2,0,3.92,31,124,84,0,0,4,0,31,0,0,0,0,0,2,0,4,John Bacon,C.Burnes (5-47-L) K.Akin (3) G.Soto (5) C.Kimbrel (4)
135,135,Aug 29,@,LAD,L3-6,8.0,14,6,6,0,4,6,0,0,3.94,41,163,98,5,2,2,0,36,4,0,0,0,1,0,0,5,Mike Muchlinski,C.Povich (5-22-L) B.Smith (3) G.Soto (0) M.Bowman (1) K.Akin (0)
136,136,Aug 30,@,COL,W5-3,9.0,10,3,3,0,0,6,1,0,3.94,35,128,90,0,0,1,1,35,0,0,0,0,0,0,1,3,Tripp Gibson,A.Suárez (5-57-W) C.Pérez (2-H) S.Domínguez (2-Sv)
137,137,Aug 31,@,COL,L5-7,8.0,9,7,7,0,4,9,0,0,3.96,37,149,88,3,1,2,0,33,3,1,0,0,0,0,0,7,Emil Jimenez,D.Kremer (5-34) K.Akin (1) B.Smith (1) G.Soto (1) C.Pérez (0) Y.Cano (3) C.Kimbrel (2-L)
138,138,Sep 1,@,COL,W6-1,9.0,6,1,1,0,2,11,0,0,3.94,34,118,83,0,0,0,0,32,0,0,0,0,0,0,1,3,Bill Miller,Z.Eflin (16-73-W) M.Bowman (2) G.Soto (0)
139,139,Sep 2,,CHW,W13-3,9.0,8,3,2,1,1,6,0,0,3.93,33,144,90,0,0,1,0,31,0,0,0,0,1,0,3,3,Marvin Hudson,C.Burnes (4-52-W) K.Akin (1-H) C.Irvin (5-Sv)
140,140,Sep 3,,CHW,W9-0,9.0,6,0,0,0,1,10,0,0,3.90,34,127,85,1,0,0,0,33,1,0,0,0,0,1,0,3,Hunter Wendelstedt,C.Povich (4-78-W) B.Smith (2) C.Kimbrel (2)
141,141,Sep 4,,CHW,L1-8,9.0,15,8,8,0,4,4,3,0,3.93,44,157,102,2,1,0,0,39,3,0,0,0,1,0,2,6,Charlie Ramos,A.Suárez (4-23-L) K.Akin (1) M.Bowman (2) G.Soto (2) B.Smith (0) C.Pérez (3)
142,142,Sep 6,,TBR,W2-0,9.0,3,0,0,0,3,12,0,1,3.90,35,139,91,4,0,2,1,31,0,0,0,0,0,1,1,4,Alex MacKay,D.Kremer (5-72-W) Y.Cano (5-H) C.Pérez (1-H) S.Domínguez (6-Sv)
143,143,Sep 7,,TBR,L1-7,9.0,12,7,6,1,5,8,2,0,3.91,43,153,99,4,2,1,0,38,2,1,1,0,0,0,1,5,Bruce Dreckman,Z.Eflin (5-44-L) G.Soto (2) M.Bowman (2) B.Smith (2) C.Kimbrel (3)
144,144,Sep 8,,TBR,L0-2,9.0,8,2,2,0,2,8,1,0,3.90,36,123,84,0,0,3,1,34,0,0,0,0,0,0,0,3,Mark Wegner,C.Burnes (5-51-L) M.Bowman (0) K.Akin (3)
