Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
79,79,Jun 28,,HOU,W7-2,9.0,12,2,2,0,4,10,1,1,4.06,43,165,101,1,0,1,0,38,4,0,0,0,0,0,1,5,Jim Wolf,J.Quintana (6-46) A.Ottavino (1) D.Núñez (2-W) J.Diekman (4) R.Garrett (2)
80,80,Jun 29,,HOU,L6-9,9.0,10,9,9,0,7,10,1,1,4.12,45,187,116,5,2,0,0,36,2,0,0,1,0,0,0,5,Alan Porter,T.Megill (6-45) T.Adcock (99-H) J.Diekman (0-H) R.Garrett (0-BL) D.Young (2)
81,81,Jun 30,,HOU,L5-10,11.0,15,10,8,2,2,5,1,0,4.16,46,144,99,0,0,0,2,44,4,0,1,0,0,0,1,4,,L.Severino (6-47) A.Houser (3) A.Ottavino (1) M.Festa (99-L)
82,82,Jul 1,@,WSN,W9-7,10.0,11,7,5,2,4,6,0,0,4.16,44,153,103,3,1,0,0,40,2,0,0,0,0,1,2,5,Chris Segal,D.Peterson (5-52) D.Núñez (2-BSv) J.Diekman (1-W) T.Jay (78) R.Garrett (1-Sv)
83,83,Jul 2,@,WSN,W7-2,10.0,6,2,1,1,3,7,0,1,4.12,39,137,89,0,0,0,2,35,1,0,0,0,0,2,1,3,Larry Vanover,S.Manaea (5-64) J.Buttó (48-W) D.Núñez (0)
84,84,Jul 3,@,WSN,L5-7,8.0,9,7,7,0,3,5,2,0,4.16,35,156,104,0,0,1,0,32,2,0,0,0,0,0,2,4,David Rackley,C.Scott (33-41) A.Ottavino (2-H) J.Diekman (1-BL) T.Adcock (3)
85,85,Jul 4,@,WSN,L0-1,8.0,5,1,1,0,3,3,1,1,4.13,32,110,69,0,0,2,0,27,0,0,0,1,0,0,1,2,Nate Tomlinson,J.Quintana (5-67) A.Houser (3-L)
86,86,Jul 5,@,PIT,L2-14,8.0,16,14,14,0,5,4,7,1,4.25,43,150,91,6,3,0,0,37,1,0,0,0,0,0,1,4,Hunter Wendelstedt,L.Severino (4-27-L) J.Diekman (1) T.Adcock (1) L.Torrens (99)
87,87,Jul 6,@,PIT,W5-2,9.0,6,2,2,0,5,9,1,1,4.22,37,147,97,1,0,0,0,31,1,0,0,0,0,1,2,5,John Tumpane,D.Peterson (4-48) J.Buttó (3-W) R.Garrett (4-H) D.Núñez (3-H) E.Díaz (12-Sv)
88,88,Jul 7,@,PIT,W3-2,9.0,6,2,2,0,4,10,0,0,4.20,35,151,93,2,2,1,0,31,0,0,0,0,0,1,2,4,Nick Mahrley,S.Manaea (4-71) R.Garrett (0) D.Núñez (0-H) E.Díaz (0-BW)
89,89,Jul 8,@,PIT,L2-8,8.0,8,8,8,0,2,5,2,0,4.24,34,130,88,2,2,0,0,32,1,0,0,0,0,0,0,3,Marvin Hudson,C.Scott (4-61) E.Orze (99-L) A.Houser (3)
90,90,Jul 9,,WSN,W7-5,9.0,6,5,5,0,2,8,2,2,4.25,37,158,94,2,1,0,0,33,2,0,0,0,0,0,0,5,Nestor Ceja,J.Quintana (4-79-W) A.Ottavino (5) D.Núñez (1) R.Garrett (1) E.Díaz (1-Sv)
91,91,Jul 10,,WSN,W6-2,9.0,5,2,2,0,3,8,0,2,4.23,36,131,80,2,0,2,1,30,1,0,0,1,0,0,0,4,Carlos Torres,L.Severino (4-58-W) J.Diekman (4-H) D.Young (10-H) J.Buttó (3-Sv)
92,92,Jul 11,,WSN,W7-0,9.0,6,0,0,0,5,11,0,3,4.18,40,163,102,3,0,0,1,32,1,0,0,0,0,0,0,5,Chad Fairchild,D.Peterson (4-66-W) P.Maton (4) D.Young (0) D.Núñez (1-H) A.Ottavino (1)
93,93,Jul 12,,COL,W7-6,9.0,8,6,6,0,3,11,4,0,4.20,38,160,105,1,1,1,0,35,1,0,0,0,0,0,0,4,Jeremie Rehak,S.Manaea (4-63-W) J.Diekman (1) P.Maton (0-H) E.Díaz (2-Sv)
94,94,Jul 13,,COL,W7-3,9.0,8,3,3,0,2,13,2,1,4.19,35,143,93,4,0,0,1,32,3,0,0,0,0,0,2,3,Bruce Dreckman,C.Scott (4-41) J.Buttó (2-W) D.Núñez (1-Sv)
95,95,Jul 14,,COL,L5-8,9.0,10,8,8,0,2,13,6,0,4.23,39,150,92,0,0,0,1,37,1,0,0,0,0,1,0,4,Tom Hanahan,J.Quintana (4-44-L) P.Maton (1) A.Houser (5) D.Young (2)
96,96,Jul 19,@,MIA,L4-6,8.0,10,6,6,0,3,6,1,0,4.25,37,137,86,2,0,2,0,33,2,0,0,0,1,0,0,5,John Libka,S.Manaea (6-31-L) A.Ottavino (7) P.Maton (4) D.Núñez (5) D.Young (4)
97,97,Jul 20,@,MIA,W1-0,9.0,4,0,0,0,4,13,0,1,4.21,37,135,81,0,0,0,0,31,0,0,0,1,0,0,0,4,D.J. Reyburn,L.Severino (9-72-W) J.Buttó (6-H) D.Núñez (0-H) E.Díaz (7-Sv)
98,98,Jul 21,@,MIA,L2-4,8.0,9,4,4,0,4,7,2,1,4.21,36,130,87,0,0,1,1,30,1,0,0,1,0,0,1,3,James Hoye,C.Scott (7-38-L) A.Houser (6) J.Diekman (8)
99,99,Jul 22,@,MIA,W6-4,9.0,9,4,4,0,6,8,2,1,4.21,40,158,91,0,0,2,0,33,2,0,0,0,0,0,0,4,Rob Drake,D.Peterson (10-47-W) J.Buttó (1-H) P.Maton (2-H) E.Díaz (1-Sv)
100,100,Jul 23,@,NYY,W3-2,9.0,5,2,2,0,8,9,1,0,4.19,40,181,102,1,0,0,0,31,1,0,1,1,0,1,1,6,John Bacon,J.Quintana (8-58-W) A.Ottavino (3-H) A.Young (51-H) D.Núñez (2-H) P.Maton (0-H) J.Diekman (1-Sv)
101,101,Jul 24,@,NYY,W12-3,9.0,6,3,3,0,5,9,2,3,4.18,41,180,105,3,0,0,0,33,2,0,0,0,0,1,1,5,Andy Fletcher,S.Manaea (4-50) A.Ottavino (0-W) D.Young (4) A.Young (0) A.Houser (2)
102,102,Jul 25,,ATL,W3-2,10.0,7,2,2,0,3,12,0,0,4.15,37,155,93,2,0,2,2,33,1,0,0,1,0,0,1,4,Emil Jimenez,L.Severino (4-49) J.Buttó (2) E.Díaz (2) P.Maton (1-W)
103,103,Jul 26,,ATL,W8-4,9.0,7,4,4,0,2,14,3,2,4.15,38,147,104,0,0,0,0,34,0,0,0,0,0,0,0,4,Gabe Morales,K.Senga (99-64-W) E.Orze (17) A.Ottavino (1) J.Diekman (2)
104,104,Jul 27,,ATL,L0-4,9.0,6,4,4,0,3,11,3,1,4.15,37,143,97,1,0,0,0,33,1,0,0,0,0,0,0,3,Doug Eddings,T.Megill (27-48-L) D.Young (2) A.Young (2)
