Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
41,41,May 12,@,PIT,W5-4,45,38,5,9,1,0,2,4,6,0,3,1,0,0,0,0,2,0,.238,.322,.393,.715,11,13,L,B.Falter(53)
42,42,May 13,@,ATL,L0-2,33,30,0,5,0,0,0,0,3,0,8,0,0,0,0,1,0,1,.237,.320,.388,.708,6,12,R,R.López(65)
43,43,May 14,@,ATL,L0-7,32,30,0,3,1,0,0,0,0,0,11,2,0,0,0,0,0,0,.234,.317,.383,.700,5,9,L,C.Sale(82)
44,44,May 15,@,ATL,W7-1,45,38,7,13,2,1,2,6,4,0,8,2,0,1,0,0,1,0,.237,.320,.389,.708,11,9,R,C.Morton(36)
45,45,May 16,,PIT,L4-5,37,34,4,7,2,0,1,4,1,0,11,1,0,1,1,0,0,0,.236,.318,.388,.706,6,10,R,J.Jones(53)
46,46,May 17,,PIT,L3-9,35,31,3,4,1,0,1,3,4,0,15,0,0,0,0,0,0,0,.234,.316,.385,.701,5,9,R,P.Skenes(82)
47,47,May 18,,PIT,W1-0,31,28,1,5,1,0,0,1,3,0,3,0,0,0,0,1,0,0,.233,.315,.382,.697,5,11,L,B.Falter(73)
48,48,May 19,,PIT,L2-3,34,26,2,2,1,1,0,2,4,0,7,2,0,2,0,1,1,0,.230,.314,.379,.693,5,11,R,M.Keller(60)
49,49,May 21,,ATL,W4-3,42,35,4,7,2,0,0,3,6,1,10,1,0,0,1,0,0,0,.230,.314,.376,.691,11,10,R,C.Morton(57)
50,50,May 22,,ATL,L2-9,30,30,2,3,1,0,0,1,0,0,9,0,0,0,0,0,0,0,.227,.311,.372,.683,1,11,L,M.Fried(84)
51,51,May 23,,ATL,L0-3,34,31,0,4,1,0,0,0,3,0,9,0,0,0,0,0,1,0,.225,.309,.368,.677,7,9,R,A.Smith-Shawver(59)
52,52,May 25,@,STL,L6-7,40,37,6,12,2,0,0,6,3,0,8,0,0,0,1,2,1,0,.228,.310,.368,.679,7,11,R,M.Mikolas(56)
53,53,May 26,@,STL,L3-4,38,35,3,8,0,0,2,3,2,0,10,1,0,0,1,0,1,1,.228,.310,.369,.679,8,11,R,S.Gray(71)
