Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
41,41,May 12,,OAK,W8-4,9.0,9,4,4,0,1,9,3,0,3.38,35,140,87,0,0,0,1,34,0,0,0,0,0,0,1,4,Alex MacKay,L.Castillo (5-58-W) A.Voth (1) C.Bolton (1) A.Muñoz (4)
42,42,May 13,,KCR,W6-2,9.0,6,2,2,0,0,10,0,2,3.34,36,133,91,1,0,1,1,33,1,0,0,0,0,1,0,3,Sean Barber,G.Kirby (4-77-W) R.Stanek (1) A.Muñoz (0-Sv)
43,43,May 14,,KCR,L2-4,9.0,5,4,4,0,4,10,1,0,3.36,33,130,83,1,0,1,0,28,0,0,1,1,0,0,2,4,Edwin Jimenez,L.Gilbert (4-58-L) T.Thornton (3) K.Snead (3) C.Bolton (1)
44,44,May 15,,KCR,W4-2,9.0,6,2,2,0,1,9,0,0,3.33,35,138,102,4,1,0,0,33,2,0,0,0,1,1,0,5,Jim Wolf,B.Woo (4-62-W) G.Speier (3-H) R.Stanek (1-H) A.Voth (2-H) A.Muñoz (1-Sv)
45,45,May 17,@,BAL,L2-9,8.0,10,9,8,1,2,2,1,0,3.44,37,141,91,3,2,0,0,34,3,2,0,0,1,0,0,4,Todd Tichenor,B.Miller (5-38-L) C.Bolton (2) K.Snead (2) E.Bazardo (5)
46,46,May 18,@,BAL,W4-3,9.0,6,3,3,0,6,6,1,0,3.43,38,152,93,2,0,1,0,31,1,1,0,0,1,0,1,5,Nestor Ceja,L.Castillo (5-54) G.Speier (2) R.Stanek (2-W) T.Thornton (3-H) A.Muñoz (2-Sv)
47,47,May 19,@,BAL,L3-6,8.0,12,6,6,0,0,5,2,0,3.50,36,116,81,0,0,3,0,36,2,0,0,0,0,0,1,3,Cory Blaser,G.Kirby (5-37-L) A.Voth (3) C.Bolton (1)
48,48,May 20,@,NYY,W5-4,9.0,12,4,4,0,4,3,0,1,3.51,40,137,82,3,0,0,2,35,2,0,0,0,0,1,3,4,Lance Barksdale,L.Gilbert (5-44) K.Snead (2) E.Bazardo (2-W) A.Muñoz (1-Sv)
49,49,May 21,@,NYY,W6-3,9.0,5,3,3,0,2,9,1,1,3.50,35,141,99,2,2,0,0,32,1,0,0,0,0,0,0,5,D.J. Reyburn,B.Woo (5-75-W) G.Speier (2) T.Thornton (2-H) R.Stanek (2-H) A.Muñoz (0-Sv)
50,50,May 22,@,NYY,L3-7,8.0,7,7,7,0,3,7,4,0,3.58,34,126,83,2,0,0,0,31,0,0,0,0,0,0,0,4,Nic Lentz,B.Miller (4-46-L) K.Snead (1) C.Bolton (2) A.Voth (2)
51,51,May 23,@,NYY,L0-5,8.0,11,5,5,0,5,4,2,1,3.61,38,147,86,2,2,2,1,30,2,0,0,0,2,0,2,5,Alex MacKay,L.Castillo (4-45-L) T.Thornton (1) G.Speier (1) M.Baumann (5) E.Bazardo (2)
52,52,May 24,@,WSN,L1-6,8.0,8,6,6,0,1,5,3,0,3.67,32,112,76,0,0,0,1,31,0,0,0,0,0,0,0,3,Alex Tosi,G.Kirby (4-42-L) K.Snead (1) A.Voth (1)
53,53,May 25,@,WSN,L1-3,8.0,6,3,3,0,0,6,0,0,3.66,29,104,72,2,2,2,1,28,1,0,0,0,1,0,0,4,Dan Bellino,L.Gilbert (4-66) G.Speier (1-L) T.Thornton (1) R.Stanek (3)
54,54,May 26,@,WSN,W9-5,9.0,8,5,5,0,0,6,2,1,3.69,36,108,79,2,2,1,0,34,0,0,0,0,1,0,0,4,Tony Randazzo,B.Woo (4-51) R.Stanek (0-BSv) A.Voth (1-W) A.Muñoz (4)
55,55,May 27,,HOU,W3-2,9.0,6,2,2,0,2,9,0,0,3.66,34,128,85,0,0,0,0,31,1,0,0,0,1,0,1,4,Larry Vanover,B.Miller (4-58-W) T.Thornton (1-H) G.Speier (1-H) A.Muñoz (0-Sv)
56,56,May 28,,HOU,W4-2,9.0,5,2,2,0,2,10,1,0,3.63,34,129,86,0,0,1,0,32,0,0,0,0,0,0,0,4,David Rackley,L.Castillo (4-59) A.Voth (1) T.Saucedo (20-W) R.Stanek (1-Sv)
57,57,May 29,,HOU,W2-1,10.0,7,1,1,0,0,14,0,0,3.57,37,141,98,1,0,2,0,37,0,0,0,0,0,0,0,6,Nate Tomlinson,G.Kirby (4-64) T.Thornton (1) G.Speier (1) A.Voth (0) A.Muñoz (1) M.Baumann (5-W)
58,58,May 30,,HOU,L0-4,9.0,9,4,4,0,1,5,2,0,3.58,36,132,88,0,0,0,1,35,1,1,0,0,0,0,0,2,Chris Segal,L.Gilbert (4-44-L) K.Snead (5)
59,59,May 31,,LAA,W5-4,9.0,7,4,4,0,2,8,1,0,3.59,33,131,89,3,3,2,1,31,1,0,0,0,0,0,2,5,Clint Vondrak,B.Woo (4-68) T.Thornton (1) T.Saucedo (2-BSv) R.Stanek (2-W) A.Muñoz (1-Sv)
60,60,Jun 1,,LAA,W9-0,9.0,6,0,0,0,1,12,0,0,3.53,33,136,90,0,0,0,1,32,1,0,0,0,0,0,0,4,Mark Wegner,B.Miller (4-74-W) A.Voth (2) M.Baumann (2) K.Snead (1)
61,61,Jun 2,,LAA,W5-1,9.0,4,1,0,1,4,9,0,1,3.47,36,146,88,0,0,0,1,31,1,0,0,0,0,1,0,3,Bruce Dreckman,L.Castillo (4-76-W) R.Stanek (1-H) M.Baumann (0)
62,62,Jun 4,@,OAK,W4-3,9.0,8,3,3,0,6,11,0,0,3.46,40,166,103,3,1,0,0,34,2,0,0,0,0,0,1,6,Hunter Wendelstedt,G.Kirby (5-55-W) A.Voth (2-H) R.Stanek (1-H) T.Thornton (3-H) A.Muñoz (3-H) T.Saucedo (3-Sv)
63,63,Jun 5,@,OAK,L1-2,8.0,5,2,1,1,0,6,1,0,3.43,28,100,65,0,0,1,0,28,1,0,0,0,0,0,1,2,John Tumpane,L.Gilbert (5-66-L) M.Baumann (2)
64,64,Jun 6,@,OAK,W3-0,9.0,2,0,0,0,0,8,0,0,3.37,30,127,89,0,0,0,0,30,1,0,0,0,0,1,0,4,Nick Mahrley,B.Woo (5-74-W) A.Voth (1-H) M.Baumann (0-H) R.Stanek (1-Sv)
65,65,Jun 7,@,KCR,L9-10,8.2,10,10,10,0,7,5,1,0,3.48,41,154,100,5,3,0,0,34,0,1,2,0,0,0,2,5,Dan Bellino,B.Miller (5-25) T.Saucedo (2-H) T.Thornton (2-H) C.Snider (60-H) R.Stanek (0-BL)
66,66,Jun 8,@,KCR,L4-8,8.0,9,8,8,0,4,6,1,0,3.55,37,134,89,0,0,3,0,31,4,0,0,1,1,0,0,4,Phil Cuzzi,L.Castillo (5-38-L) K.Snead (6) C.Snider (0) T.Thornton (0)
67,67,Jun 9,@,KCR,W6-5,10.0,9,5,4,1,0,8,2,0,3.55,39,146,99,1,0,0,0,38,1,1,0,1,0,0,0,5,Tony Randazzo,G.Kirby (4-67) A.Muñoz (4-H) M.Baumann (2-BW) A.Voth (2-H) T.Saucedo (1-Sv)
68,68,Jun 10,,CHW,W8-4,9.0,9,4,4,0,3,11,2,0,3.56,39,158,102,2,0,1,0,36,2,0,0,0,0,0,0,4,Chris Guccione,L.Gilbert (4-58) M.Bowman (16) K.Snead (1) R.Stanek (2-W)
69,69,Jun 11,,CHW,W4-3,9.0,10,3,3,0,1,8,2,0,3.55,37,132,95,3,0,2,0,36,0,0,0,0,0,0,1,5,Gabe Morales,J.Díaz (99-41) T.Thornton (2-W) M.Baumann (1-H) T.Saucedo (1-H) R.Stanek (0-Sv)
70,70,Jun 12,,CHW,W2-1,10.0,3,1,1,0,3,13,1,0,3.51,35,135,92,1,0,0,1,32,1,0,0,0,0,0,0,5,Ryan Additon,B.Miller (4-79) A.Voth (2-H) M.Baumann (0-BSv) T.Saucedo (0) T.Thornton (0-W)
71,71,Jun 13,,CHW,L2-3,10.0,8,3,2,1,3,4,2,0,3.48,40,141,97,0,0,0,1,37,0,0,1,0,0,0,0,4,Brian Knight,E.Hancock (36-56) A.Voth (0) E.Bazardo (20) A.Muñoz (3-L)
72,72,Jun 14,,TEX,W3-2,9.0,5,2,2,0,2,11,0,0,3.46,34,136,93,0,0,1,0,32,3,0,0,0,0,0,0,4,Vic Carapazza,L.Castillo (5-62-W) M.Baumann (1-H) A.Muñoz (0-H) R.Stanek (2-Sv)
73,73,Jun 15,,TEX,W7-5,9.0,9,5,4,1,3,7,0,0,3.47,38,135,87,4,2,3,0,35,1,0,0,0,0,0,1,5,Adam Hamari,G.Kirby (5-68-W) T.Thornton (2-H) T.Saucedo (2) E.Bazardo (1) R.Stanek (0-Sv)
74,74,Jun 16,,TEX,W5-0,9.0,2,0,0,0,0,9,0,0,3.42,29,116,82,0,0,0,0,29,1,0,0,0,0,0,0,2,Brian Walsh,L.Gilbert (5-87-W) A.Voth (2)
75,75,Jun 18,@,CLE,W8-5,9.0,10,5,4,1,3,5,0,2,3.43,42,154,98,7,1,0,0,37,1,0,0,0,0,0,0,6,Hunter Wendelstedt,B.Miller (5-47-W) A.Voth (1-H) T.Saucedo (2) R.Stanek (2-H) T.Thornton (2) A.Muñoz (3-Sv)
76,76,Jun 19,@,CLE,L0-8,8.0,9,8,8,0,3,6,3,0,3.50,36,137,96,0,0,3,0,33,1,0,0,0,0,0,0,4,Doug Eddings,B.Woo (12-42-L) M.Baumann (4) C.Bolton (27) E.Bazardo (3)
77,77,Jun 20,@,CLE,L3-6,8.0,9,6,6,0,4,8,3,0,3.53,34,153,99,0,0,1,1,30,3,0,0,0,0,0,2,4,John Tumpane,L.Castillo (5-33-L) T.Saucedo (1) R.Stanek (1) T.Thornton (1)
78,78,Jun 21,@,MIA,L2-3,9.0,7,3,2,1,0,7,2,0,3.51,33,124,86,0,0,0,1,33,1,0,0,0,0,0,0,4,Bill Miller,G.Kirby (5-64) R.Stanek (0) A.Muñoz (2) A.Voth (2-L)
79,79,Jun 22,@,MIA,W9-0,9.0,4,0,0,0,1,8,0,0,3.47,31,108,79,0,0,0,0,30,2,0,0,0,0,2,3,2,Edwin Moscoso,L.Gilbert (5-79-W) E.Bazardo (2)
80,80,Jun 23,@,MIA,L4-6,8.0,7,6,6,0,3,9,2,0,3.51,33,128,81,0,0,0,2,29,1,0,0,1,0,0,0,5,Chad Whitson,B.Miller (4-28-L) T.Saucedo (2) T.Thornton (2) A.Voth (1) M.Baumann (3)
81,81,Jun 24,@,TBR,L3-4,8.0,11,4,4,0,2,11,0,1,3.52,38,154,108,5,3,0,0,35,1,0,0,0,0,0,0,7,Sean Barber,B.Woo (4-48) T.Saucedo (0) T.Thornton (0) M.Baumann (0) R.Stanek (2-H) A.Voth (0-L) A.Muñoz (2-BSv)
82,82,Jun 25,@,TBR,L3-11,8.0,11,11,9,2,6,8,3,0,3.59,41,180,113,4,4,3,0,35,1,1,0,0,0,1,1,4,Charlie Ramos,L.Castillo (4-42-L) M.Baumann (0) E.Bazardo (2) C.Bolton (5)
83,83,Jun 26,@,TBR,W5-2,9.0,5,2,2,0,2,8,0,1,3.57,33,146,95,3,1,0,1,30,1,0,0,0,0,0,1,5,Brian Knight,G.Kirby (4-67-W) A.Voth (1) R.Stanek (1) A.Muñoz (1) T.Thornton (1-Sv)
84,84,Jun 28,,MIN,W3-2,10.0,6,2,2,0,0,4,1,1,3.55,36,127,82,0,0,1,0,35,1,0,0,0,0,0,1,5,Ramon De Jesus,L.Gilbert (5-59) A.Voth (1) C.Snider (19) A.Muñoz (1) R.Stanek (1-W)
85,85,Jun 29,,MIN,L1-5,9.0,10,5,5,0,1,12,1,0,3.56,37,172,113,1,0,1,1,36,3,0,0,0,0,0,0,5,Adrian Johnson,B.Miller (5-54-L) T.Thornton (2) C.Snider (0) T.Saucedo (4) E.Bazardo (3)
86,86,Jun 30,,MIN,L3-5,9.0,8,5,5,0,0,6,1,0,3.58,35,127,90,0,0,2,0,34,1,0,0,1,0,0,0,5,Quinn Wolcott,L.Castillo (4-46) A.Voth (1) M.Baumann (4) R.Stanek (1-L) T.Thornton (0)
87,87,Jul 2,,BAL,L0-2,9.0,9,2,2,0,2,7,0,0,3.56,36,143,97,2,0,0,2,34,1,0,0,0,0,0,1,4,Edwin Moscoso,G.Kirby (5-55-L) A.Voth (1) C.Snider (2) M.Baumann (1)
88,88,Jul 3,,BAL,L1-4,9.0,6,4,4,0,3,8,1,0,3.57,36,130,82,1,0,0,0,33,3,0,0,0,0,0,0,4,Vic Carapazza,L.Gilbert (4-43-L) T.Saucedo (3) T.Thornton (2) C.Snider (0)
89,89,Jul 4,,BAL,W7-3,9.0,10,3,3,0,2,11,2,0,3.56,37,142,96,1,0,0,0,35,2,0,0,0,0,0,1,5,Adam Hamari,B.Miller (4-50) A.Voth (1) R.Stanek (3-W) T.Thornton (0) A.Muñoz (5)
90,90,Jul 5,,TOR,W2-1,9.0,2,1,1,0,2,10,1,0,3.53,30,129,80,1,0,0,0,28,0,0,0,0,0,0,1,4,Mark Carlson,L.Castillo (4-72-W) A.Voth (0-H) R.Stanek (0-H) A.Muñoz (0-Sv)
91,91,Jul 6,,TOR,L4-5,9.0,11,5,5,0,5,8,0,1,3.55,45,174,116,3,1,2,0,37,3,0,1,0,2,1,0,6,Dan Merzel,E.Hancock (22-45-L) C.Snider (2) T.Saucedo (2) T.Thornton (1) M.Baumann (3) E.Bazardo (6)
