Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
142,142,Sep 6,,LAA,L1-5,9.0,7,5,4,1,3,4,1,0,4.27,37,136,89,1,1,0,0,34,0,0,0,0,0,1,1,3,Alan Porter,G.Garabito (2-44-L) W.Pennington (1) J.Ureña (4)
143,143,Sep 7,,LAA,W6-4,9.0,3,4,3,1,5,11,1,1,4.26,35,153,93,3,1,3,0,28,0,0,0,0,1,0,1,6,Sean Barber,J.Leiter (4-55) A.Chafin (3) M.Festa (2) J.Leclerc (1-W) D.Robertson (1-H) K.Yates (1-Sv)
144,144,Sep 8,,LAA,W7-4,9.0,5,4,3,1,2,10,1,0,4.25,35,144,95,1,1,0,0,33,2,0,0,0,0,1,0,4,Ryan Blakney,A.Heaney (4-59-W) J.Leclerc (0-H) D.Robertson (0-H) K.Yates (0-Sv)
145,145,Sep 10,@,ARI,L0-6,8.0,10,6,6,0,2,9,3,1,4.27,37,148,93,2,0,1,0,34,3,0,0,0,0,0,0,4,Phil Cuzzi,N.Eovaldi (5-42-L) W.Pennington (3) M.Festa (2) G.Garabito (3)
146,146,Sep 11,@,ARI,L4-14,8.0,16,14,14,0,1,6,5,0,4.34,41,146,99,0,0,0,0,40,7,1,0,0,0,0,0,3,Tony Randazzo,C.Bradford (5-15-L) C.Anderson (8) O.White (99)
147,147,Sep 12,@,SEA,W5-4,9.0,6,4,4,0,5,16,1,0,4.34,38,174,105,2,2,4,0,32,0,0,0,1,0,0,0,6,Rob Drake,K.Rocker (99-57) G.Garabito (1) A.Chafin (4) M.Festa (1-W) D.Robertson (3-H) K.Yates (3-Sv)
148,148,Sep 13,@,SEA,L4-5,8.0,10,5,5,0,2,7,1,3,4.34,39,145,95,3,0,2,0,33,2,0,0,0,1,0,0,5,Ryan Blakney,J.deGrom (99-57) W.Pennington (2) J.Ureña (6-H) J.Leclerc (4-H) D.Robertson (0-BL)
149,149,Sep 14,@,SEA,L4-5,8.1,10,5,5,0,6,8,2,0,4.35,40,157,101,0,0,2,0,33,3,0,1,0,1,0,1,3,Bill Miller,M.Scherzer (45-44) J.Leiter (6) J.Leclerc (0-L)
150,150,Sep 15,@,SEA,L0-7,8.0,14,7,7,0,1,6,2,3,4.37,41,163,108,0,0,0,0,35,1,0,0,0,2,0,1,3,Malachi Moore,A.Heaney (6-43-L) M.Festa (2) G.Garabito (2)
151,151,Sep 17,,TOR,W13-8,9.0,13,8,8,0,5,6,1,1,4.40,44,169,109,0,0,0,0,38,2,1,0,0,0,0,1,5,Laz Diaz,N.Eovaldi (6-16) M.Festa (1-W) J.Leclerc (2-H) D.Robertson (3-H) K.Yates (4)
152,152,Sep 18,,TOR,W2-0,9.0,5,0,0,0,0,9,0,0,4.37,32,116,80,0,0,0,0,32,1,0,0,0,0,0,0,3,Jacob Metz,C.Bradford (6-73-W) D.Robertson (0-H) K.Yates (0-Sv)
153,153,Sep 19,,TOR,L0-4,9.0,7,4,3,1,6,12,2,1,4.36,40,161,102,0,0,0,1,32,0,0,0,0,1,1,0,5,Mike Estabrook,K.Rocker (6-50-L) W.Pennington (5) M.Festa (1) A.Chafin (6) G.Garabito (3)
154,154,Sep 20,,SEA,L2-8,9.0,10,8,7,1,4,10,3,0,4.38,43,166,105,0,0,1,0,37,0,0,0,0,2,2,0,3,Nestor Ceja,J.deGrom (6-53) J.Leiter (5-L) M.Festa (0)
155,155,Sep 21,,SEA,L4-8,9.0,16,8,8,0,4,10,1,1,4.40,47,214,126,5,4,3,0,42,1,1,0,0,0,1,1,6,Manny Gonzalez,D.Dunning (21-43) A.Chafin (1-L) J.Leclerc (3) D.Robertson (2) W.Pennington (1) G.Garabito (1)
156,156,Sep 22,,SEA,W6-5,9.0,8,5,4,1,1,7,1,2,4.40,38,142,96,2,2,1,0,35,1,0,0,0,0,0,0,4,Cory Blaser,A.Heaney (6-42) M.Festa (1) D.Robertson (0) K.Yates (3-W)
157,157,Sep 24,@,OAK,L4-5,8.1,6,5,4,1,4,9,0,0,4.40,35,114,72,0,0,2,0,30,4,0,0,0,1,1,0,3,Mark Carlson,N.Eovaldi (6-59) D.Robertson (1) J.Sborz (47-L)
158,158,Sep 25,@,OAK,W5-1,9.0,9,1,1,0,3,8,0,1,4.38,41,168,109,3,0,0,0,37,1,1,0,0,0,1,0,4,Charlie Ramos,C.Bradford (6-46) M.Festa (2-W) A.Chafin (3) J.Leclerc (3)
159,159,Sep 26,@,OAK,L2-3,8.0,9,3,3,0,3,3,0,0,4.37,36,121,76,1,0,0,0,31,0,0,0,1,1,0,0,2,Paul Clemons,K.Rocker (6-40-L) J.Leiter (5)
160,160,Sep 27,@,LAA,W5-2,9.0,7,2,2,0,3,11,0,0,4.35,36,149,102,1,0,1,0,33,3,0,0,0,0,0,1,7,Mark Ripperger,J.deGrom (6-55) M.Festa (1) D.Robert (68-W) A.Chafin (1-H) J.Leclerc (1-H) D.Robertson (2-H) K.Yates (4-Sv)
161,161,Sep 28,@,LAA,W9-8,9.0,13,8,8,0,2,8,2,0,4.38,42,162,114,0,0,0,0,40,2,0,0,0,0,0,0,5,Alfonso Márquez,A.Heaney (5-17) G.Garabito (6) M.Church (99) D.Dunning (6-W) K.Yates (0-Sv)
162,162,Sep 29,@,LAA,W8-0,9.0,4,0,0,0,2,8,0,1,4.35,35,124,87,0,0,0,0,32,1,0,0,0,0,2,0,3,Edwin Jimenez,N.Eovaldi (4-73-W) J.Leclerc (1) D.Robertson (1)
