Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
61,61,Jun 4,,TBR,L5-9,9.0,12,9,9,0,4,9,1,2,4.63,44,183,120,1,1,0,1,38,3,0,0,0,0,0,0,5,Nestor Ceja,J.Luzardo (6-9-L) D.Cronin (1) H.Brazobán (2) E.Ramirez (6) T.Scott (5)
62,62,Jun 5,,TBR,L3-5,9.0,8,5,5,0,3,9,0,1,4.64,37,139,82,2,0,1,0,33,5,0,0,0,0,0,1,6,Manny Gonzalez,B.Garrett (6-28-L) D.Cronin (0) A.Puk (2) A.Bender (3) A.Nardi (3) C.Faucher (4)
63,63,Jun 7,,CLE,W3-2,9.0,6,2,2,0,2,8,1,0,4.60,32,114,74,2,0,0,2,30,2,1,0,0,0,0,0,6,Larry Vanover,R.Weathers (5-44) E.Ramirez (2) A.Nardi (1) A.Puk (1) C.Faucher (1) T.Scott (2-W)
64,64,Jun 8,,CLE,L0-8,9.0,12,8,8,0,7,3,2,0,4.65,43,176,106,1,0,0,1,35,2,0,0,0,1,0,2,4,Chris Segal,R.Muñoz (32-35-L) D.Cronin (2) H.Brazobán (3) E.Rivera (34)
65,65,Jun 9,,CLE,L3-6,9.0,10,6,6,0,4,10,2,1,4.67,40,169,101,0,0,1,0,35,2,0,0,0,0,0,2,5,Nate Tomlinson,T.Rogers (6-60) A.Nardi (1-BSv) A.Puk (1-L) A.Bender (3) B.Smith (6)
66,66,Jun 11,@,NYM,W4-2,9.0,4,2,2,0,2,8,0,2,4.63,34,149,100,2,0,0,0,30,1,0,0,0,0,0,1,4,Laz Diaz,J.Luzardo (6-56-W) A.Bender (1-H) A.Nardi (1-H) T.Scott (3-Sv)
67,67,Jun 12,@,NYM,L4-10,8.0,14,10,8,2,2,5,3,0,4.69,42,151,94,2,0,0,0,40,2,0,0,0,0,2,0,4,Mike Estabrook,B.Garrett (6-34-L) J.Chargois (99) D.Cronin (3) B.Smith (2)
68,68,Jun 13,@,NYM,L2-3,8.1,3,3,3,0,4,7,1,1,4.67,30,133,73,1,0,2,1,25,1,0,0,0,0,0,2,4,Tripp Gibson,R.Muñoz (4-74) A.Bender (1-H) C.Faucher (5-H) T.Scott (1-BL)
69,69,Jun 14,@,WSN,L1-8,8.0,12,8,5,3,2,4,1,0,4.68,38,116,83,4,3,0,0,36,2,0,0,0,0,1,0,5,Alan Porter,S.Anderson (20-17-L) H.Brazobán (5) A.Puk (4) D.Cronin (1) J.Chargois (1)
70,70,Jun 15,@,WSN,L0-4,8.0,9,4,4,0,0,3,2,1,4.68,33,117,78,1,0,1,0,31,3,0,0,0,1,0,0,3,Ryan Blakney,T.Rogers (5-60-L) A.Nardi (3) A.Bender (1)
71,71,Jun 16,@,WSN,L1-3,8.0,9,3,3,0,3,4,2,0,4.66,32,131,79,2,0,0,2,29,2,0,0,0,0,0,2,4,Jim Wolf,J.Luzardo (4-48-L) A.Bender (0) A.Puk (1) D.Cronin (1)
72,72,Jun 17,,STL,L6-7,12.0,10,7,5,2,3,11,2,0,4.65,49,199,130,2,0,0,1,44,0,1,0,1,1,1,1,8,Dan Iassogna,B.Garrett (4-64) H.Brazobán (2) C.Faucher (3) K.Emanuel (50) T.Scott (3) D.Cronin (0) A.Nardi (1) A.Puk (0-L)
73,73,Jun 18,,STL,W9-8,10.0,10,8,6,2,3,8,3,1,4.66,45,161,109,0,0,0,0,40,1,0,0,0,1,1,0,6,Ben May,R.Muñoz (4-21) K.Emanuel (0) J.Chargois (3) A.Nardi (0) T.Scott (0) C.Faucher (0-W)
74,74,Jun 19,,STL,W4-3,9.0,10,3,2,1,0,12,1,1,4.62,38,144,103,2,1,3,1,37,1,0,0,0,0,1,0,4,CB Bucknor,Y.Chirinos (99-49) A.Puk (1) H.Brazobán (1-BSv) T.Scott (0-W)
75,75,Jun 21,,SEA,W3-2,10.0,6,2,2,0,2,10,0,0,4.58,36,139,92,2,0,2,1,33,0,1,0,0,1,0,1,6,Bill Miller,T.Rogers (5-61) H.Brazobán (1) A.Nardi (2) C.Faucher (2) T.Scott (1) A.Bender (4-W)
76,76,Jun 22,,SEA,L0-9,9.0,15,9,8,1,0,9,1,1,4.62,44,153,104,3,0,0,0,42,4,1,0,0,1,0,0,5,Edwin Moscoso,S.Anderson (7-25-L) J.Chargois (3) D.Cronin (4) A.Bender (0) E.Rivera (13)
77,77,Jun 23,,SEA,W6-4,9.0,7,4,4,0,5,8,1,1,4.62,39,140,89,1,1,0,1,33,0,0,0,0,0,0,1,6,Chad Whitson,K.Tyler (57-47) A.Puk (3-W) H.Brazobán (1) A.Nardi (1-H) C.Faucher (1-H) T.Scott (1-Sv)
78,78,Jun 24,@,KCR,L1-4,8.0,6,4,4,0,4,5,3,0,4.61,33,114,73,0,0,0,0,29,1,0,0,0,0,0,1,3,Nestor Ceja,R.Muñoz (5-44-L) J.Chargois (1) K.Emanuel (5)
79,79,Jun 25,@,KCR,W2-1,9.0,4,1,1,0,3,9,0,0,4.57,33,118,82,0,0,3,0,30,2,0,0,0,0,0,0,5,Cory Blaser,Y.Chirinos (5-59) A.Puk (1-W) H.Brazobán (1-H) C.Faucher (1-H) T.Scott (1-Sv)
80,80,Jun 26,@,KCR,L1-5,8.0,10,5,5,0,1,8,0,1,4.58,36,148,96,2,2,1,0,34,3,1,0,0,0,0,0,5,Manny Gonzalez,V.Bellozo (99-65) A.Bender (3-H) A.Nardi (2-H) H.Brazobán (0-BL) J.Chargois (1)
81,81,Jun 27,@,PHI,W7-4,9.0,8,4,3,1,4,6,1,0,4.56,39,141,83,0,0,0,0,34,3,0,0,0,1,0,0,4,Emil Jimenez,T.Rogers (5-48) A.Bender (0-BW) A.Puk (1-H) T.Scott (1-Sv)
