Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
142,142,Sep 7,@,LAD,L2-7,39,34,2,7,2,0,1,2,3,0,7,1,0,0,0,0,2,0,.238,.309,.396,.706,10,11,R,R.Brasier(51)
143,143,Sep 8,@,LAD,L0-4,32,31,0,6,0,0,0,0,1,0,8,0,0,0,0,1,0,0,.238,.309,.395,.704,5,11,R,J.Flaherty(76)
144,144,Sep 9,@,CHW,W5-3,43,35,5,8,2,0,2,5,8,0,10,0,0,0,0,1,5,0,.238,.309,.396,.705,11,10,L,J.Shuster(41)
145,145,Sep 10,@,CHW,W5-0,39,37,5,11,3,0,1,5,2,0,8,0,0,0,1,0,2,1,.239,.309,.396,.706,7,9,R,J.Cannon(45)
146,146,Sep 11,@,CHW,W6-4,39,35,6,10,0,0,1,6,4,0,10,0,0,0,0,0,1,1,.239,.310,.396,.706,6,12,R,D.Martin(30)
147,147,Sep 12,,TBR,L2-5,35,31,2,5,1,0,0,2,4,0,9,0,0,0,0,0,1,0,.238,.310,.395,.704,6,12,R,R.Pepiot(39)
148,148,Sep 13,,TBR,L1-3,32,31,1,4,3,1,0,1,1,0,9,0,0,0,1,1,0,0,.238,.309,.394,.703,4,13,R,Z.Littell(73)
149,149,Sep 14,,TBR,W6-1,33,30,6,8,2,0,2,6,2,1,6,0,0,1,1,1,1,0,.238,.309,.395,.703,3,9,R,D.Rasmussen(56)
150,150,Sep 15,,TBR,W2-0,33,30,2,7,2,0,0,1,3,0,9,0,0,0,0,0,1,1,.238,.309,.394,.703,7,10,R,T.Bradley(48)
151,151,Sep 16,,MIN,W4-3,36,32,4,10,2,0,1,4,3,0,7,1,0,0,0,1,0,0,.238,.309,.395,.704,8,12,R,P.López(51)
152,152,Sep 17,,MIN,L1-4,35,33,1,8,1,0,1,1,2,0,9,0,0,0,0,1,0,0,.238,.309,.394,.703,7,11,R,Z.Matthews(54)
153,153,Sep 18,,MIN,W5-4,36,35,5,7,0,0,2,5,1,0,15,0,0,0,0,0,1,0,.238,.308,.394,.703,4,12,R,B.Ober(73)
154,154,Sep 19,,MIN,W3-2,42,37,3,11,1,0,1,3,4,1,12,0,0,1,0,1,0,0,.238,.309,.394,.703,12,13,R,S.Woods Richardson(55)
155,155,Sep 20,@,STL,W5-1,38,34,5,8,0,0,3,5,4,0,3,0,0,0,0,0,1,1,.238,.309,.395,.704,6,11,R,K.Gibson(45)
156,156,Sep 21,@,STL,L5-6,38,37,5,10,2,0,2,5,1,0,9,0,0,0,1,0,1,0,.239,.309,.396,.704,6,12,R,M.Mikolas(64)
157,157,Sep 22,@,STL,L1-2,30,27,1,2,1,0,0,1,2,0,4,0,1,0,0,0,2,1,.238,.308,.394,.702,2,12,R,A.Pallante(73)
158,158,Sep 24,,CIN,W6-1,36,32,6,10,3,0,2,6,3,0,7,0,0,1,0,0,0,1,.238,.308,.396,.704,6,11,R,C.Spiers(40)
159,159,Sep 25,,CIN,W5-2,31,30,5,8,1,1,2,5,1,0,7,0,0,0,0,1,0,1,.238,.308,.396,.705,2,11,R,J.Junis(53)
160,160,Sep 27,,HOU,L2-5,36,29,2,3,1,0,0,2,6,0,10,1,0,0,1,2,1,0,.238,.308,.395,.703,7,13,R,R.Blanco(66)
161,161,Sep 28,,HOU,L3-4,36,35,3,9,3,0,1,3,0,0,9,0,0,1,0,0,0,0,.238,.307,.395,.703,6,9,R,J.Verlander(51)
