Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
118,118,Aug 10,,LAA,W5-4,33,30,5,9,2,0,1,5,1,0,2,0,2,0,0,2,1,0,.243,.311,.374,.686,2,10,R,G.Canning(45)
119,119,Aug 11,,LAA,L4-6,39,34,4,9,2,0,1,4,5,0,2,0,0,0,0,2,0,0,.243,.312,.375,.686,8,10,R,J.Kochanowicz(60)
120,120,Aug 13,@,BAL,W9-3,41,36,9,14,6,0,0,8,2,0,5,1,0,2,0,1,2,1,.244,.313,.376,.689,5,9,L,T.Rogers(33)
121,121,Aug 14,@,BAL,L1-4,33,30,1,5,2,0,0,1,3,0,5,0,0,0,0,1,1,1,.244,.312,.375,.687,5,9,R,D.Kremer(59)
122,122,Aug 15,@,PHI,L3-13,36,35,3,8,1,0,2,3,0,0,7,1,0,0,0,0,0,0,.244,.312,.376,.687,6,9,R,Z.Wheeler(66)
123,123,Aug 16,@,PHI,L2-3,38,35,2,11,2,0,0,2,2,0,8,1,0,0,0,1,1,2,.244,.312,.376,.688,9,11,R,A.Nola(62)
124,124,Aug 17,@,PHI,L1-5,29,29,1,2,0,0,1,1,0,0,4,0,0,0,1,1,0,0,.243,.311,.374,.685,1,9,L,C.Sánchez(83)
125,125,Aug 18,@,PHI,W6-4,42,36,6,11,1,0,3,6,5,0,6,0,0,1,0,0,3,1,.244,.311,.376,.687,9,11,R,T.Walker(44)
126,126,Aug 20,,COL,L1-3,35,32,1,5,2,0,1,1,3,0,7,0,0,0,0,0,0,0,.243,.311,.376,.686,7,12,L,A.Gomber(70)
127,127,Aug 21,,COL,W6-1,36,34,6,12,3,0,1,6,2,0,2,0,0,0,0,0,1,1,.244,.311,.377,.688,6,9,R,T.Gordon(27)
128,128,Aug 22,,COL,W8-3,39,34,8,11,2,0,1,8,4,0,7,1,0,0,0,0,4,0,.245,.312,.378,.690,7,9,R,C.Quantrill(57)
129,129,Aug 23,@,ATL,L2-3,37,35,2,10,3,0,0,2,1,0,5,1,0,0,0,2,1,2,.245,.312,.377,.690,6,11,L,C.Sale(54)
130,130,Aug 24,@,ATL,L2-4,37,35,2,10,1,0,1,2,2,0,7,0,0,0,0,1,1,0,.245,.312,.378,.690,8,10,R,C.Morton(49)
131,131,Aug 25,@,ATL,W5-1,38,35,5,8,1,0,0,3,3,0,11,0,0,0,1,1,1,0,.245,.312,.377,.689,6,9,R,R.López(66)
132,132,Aug 26,,NYY,L2-5,34,31,2,5,2,0,2,2,3,0,5,0,0,0,1,0,0,0,.244,.312,.377,.689,5,10,L,N.Cortés(65)
133,133,Aug 27,,NYY,W4-2,34,33,4,7,2,0,2,3,1,0,9,0,0,0,2,0,4,0,.244,.311,.378,.689,6,9,R,G.Cole(49)
134,134,Aug 28,,NYY,W5-2,33,30,5,10,1,0,1,4,3,0,10,0,0,0,0,1,5,0,.245,.312,.378,.690,4,10,L,C.Rodón(39)
135,135,Aug 30,,CHC,L6-7,37,34,6,8,2,0,1,6,3,0,12,0,0,0,0,1,0,0,.245,.311,.378,.690,4,11,L,S.Imanaga(59)
136,136,Aug 31,,CHC,L3-5,38,34,3,10,1,0,1,2,4,0,9,0,0,0,0,1,0,1,.245,.312,.378,.690,8,9,R,J.Assad(46)
137,137,Sep 1,,CHC,L1-14,31,29,1,5,1,0,0,0,2,0,2,0,0,0,0,3,0,0,.245,.311,.377,.689,3,10,L,J.Wicks(55)
138,138,Sep 3,@,MIA,W6-2,40,38,6,11,4,0,2,6,2,0,8,0,0,0,1,0,2,1,.245,.311,.379,.690,7,9,R,M.Meyer(35)
139,139,Sep 4,@,MIA,L3-4,39,34,3,5,3,0,0,3,5,0,7,0,0,0,0,0,0,1,.244,.311,.378,.689,7,11,R,V.Bellozo(65)
140,140,Sep 5,@,PIT,L4-9,42,35,4,10,2,0,1,4,5,0,6,1,1,0,0,1,1,0,.245,.312,.378,.690,11,9,L,B.Falter(42)
141,141,Sep 7 (1),@,PIT,W5-3,39,30,5,7,2,0,1,4,6,1,4,1,0,2,0,2,3,0,.245,.312,.378,.690,7,9,R,L.Ortiz(43)
142,142,Sep 7 (2),@,PIT,W8-6,44,39,8,13,3,0,1,8,3,0,12,1,0,1,0,0,4,0,.245,.313,.379,.692,9,12,R,M.Keller(58)
143,143,Sep 8,@,PIT,L3-7,33,33,3,6,2,0,1,3,0,0,10,0,0,0,0,0,0,0,.245,.312,.379,.691,3,10,R,J.Jones(70)
144,144,Sep 10,,ATL,L0-12,34,30,0,3,3,0,0,0,3,0,9,1,0,0,0,0,1,0,.244,.311,.378,.689,7,11,R,R.López(52)
145,145,Sep 11,,ATL,W5-1,35,34,5,13,2,0,1,4,0,0,10,1,0,0,0,2,1,0,.245,.312,.379,.691,6,9,L,M.Fried(40)
146,146,Sep 12,,MIA,L3-6,35,33,3,6,3,0,0,3,2,0,7,0,0,0,0,0,3,0,.244,.311,.378,.689,5,9,R,D.McCaughan(42)
147,147,Sep 13,,MIA,W4-1,31,29,4,4,0,0,1,2,1,0,9,1,0,0,3,0,5,1,.244,.311,.377,.688,3,9,R,E.Cabrera(74)
148,148,Sep 14,,MIA,W4-1,33,32,4,8,1,0,3,4,1,0,9,0,0,0,0,0,2,0,.244,.310,.378,.689,5,9,R,V.Bellozo(47)
149,149,Sep 15,,MIA,W4-3,33,29,4,8,1,0,2,4,4,0,4,0,0,0,0,1,0,2,.244,.311,.379,.690,5,9,R,A.Oller(43)
150,150,Sep 16,@,NYM,L1-2,35,33,1,5,1,0,0,1,1,0,10,0,1,0,0,0,1,1,.243,.310,.378,.688,5,10,L,S.Manaea(70)
151,151,Sep 17,@,NYM,L1-10,36,32,1,4,1,0,0,1,3,0,7,1,0,0,0,0,0,0,.243,.309,.377,.686,8,12,R,T.Megill(68)
152,152,Sep 18,@,NYM,L0-10,32,29,0,3,1,0,0,0,3,0,6,0,0,0,0,1,1,0,.242,.309,.375,.684,5,11,L,J.Quintana(75)
153,153,Sep 19,@,CHC,L6-7,40,37,6,13,4,0,1,6,3,0,8,0,0,0,0,1,4,2,.243,.309,.376,.686,7,10,R,J.Assad(45)
154,154,Sep 20,@,CHC,L1-3,36,32,1,5,0,0,1,1,3,0,7,1,0,0,0,0,0,0,.242,.309,.376,.684,8,9,R,J.Taillon(70)
155,155,Sep 21,@,CHC,W5-1,39,34,5,12,0,0,1,5,2,0,8,0,1,2,0,1,0,1,.243,.309,.376,.685,7,10,R,K.Hendricks(35)
156,156,Sep 22,@,CHC,L0-5,34,34,0,8,2,0,0,0,0,0,6,0,0,0,0,1,0,0,.243,.309,.375,.684,7,11,L,S.Imanaga(69)
157,157,Sep 24,,KCR,L0-1,36,33,0,5,1,0,0,0,3,0,9,0,0,0,0,2,0,0,.242,.308,.374,.682,7,11,L,C.Ragans(69)
158,158,Sep 25,,KCR,L0-3,34,29,0,2,0,0,0,0,5,0,7,0,0,0,0,0,2,0,.241,.308,.373,.680,7,9,R,M.Lorenzen(57)
159,159,Sep 26,,KCR,L4-7,35,33,4,7,0,0,1,4,1,0,6,0,1,0,1,1,0,0,.241,.307,.372,.679,4,10,R,M.Wacha(44)
160,160,Sep 27,,PHI,W9-1,43,38,9,16,2,0,1,8,4,0,4,0,1,0,1,2,3,0,.242,.308,.373,.682,10,9,L,R.Suárez(18)
161,161,Sep 28,,PHI,W6-3,35,32,6,9,0,1,2,6,3,0,14,0,0,0,0,1,2,0,.243,.309,.374,.683,5,9,R,Z.Wheeler(68)
162,162,Sep 29,,PHI,L3-6,39,37,3,11,0,1,1,3,1,0,14,1,0,0,0,0,1,1,.243,.309,.375,.684,9,12,R,A.Nola(44)
