Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
112,112,Aug 4,,NYM,W3-2,32,25,3,4,1,1,0,2,4,0,10,1,0,2,0,1,1,0,.235,.304,.376,.680,5,11,L,J.Quintana(49)
113,113,Aug 7 (1),@,NYY,L2-5,39,32,2,5,1,0,1,2,7,0,10,0,0,0,0,0,0,0,.234,.304,.375,.680,10,9,R,L.Gil(64)
114,114,Aug 7 (2),@,NYY,W8-2,41,38,8,13,3,0,1,8,3,0,10,0,0,0,0,0,0,1,.235,.305,.377,.682,6,9,R,W.Warren(18)
115,115,Aug 8,@,NYY,W9-4,43,38,9,14,4,0,1,9,2,0,5,3,0,0,0,2,0,0,.237,.306,.378,.685,7,9,L,N.Cortés(23)
116,116,Aug 9,@,WSN,L2-3,42,41,2,10,0,0,1,2,1,0,10,0,0,0,1,0,1,1,.237,.306,.378,.684,11,10,L,M.Parker(58)
117,117,Aug 10,@,WSN,L4-5,43,38,4,11,2,0,1,4,4,0,5,0,0,1,0,1,1,0,.237,.306,.378,.685,10,9,L,P.Corbin(29)
118,118,Aug 11,@,WSN,W6-4,47,34,6,9,2,0,0,4,13,0,5,0,0,0,0,3,1,0,.238,.308,.378,.686,14,9,L,M.Gore(38)
119,119,Aug 12,,TOR,L2-4,30,29,2,2,0,0,2,2,1,0,8,0,0,0,0,0,0,0,.236,.307,.377,.684,1,11,R,B.Francis(79)
120,120,Aug 13,,TOR,L1-6,35,32,1,7,1,0,1,1,3,0,10,0,0,0,0,1,1,0,.236,.307,.377,.683,7,9,R,K.Gausman(68)
121,121,Aug 14,,TOR,L2-9,33,27,2,3,1,0,1,2,3,0,6,2,0,1,1,3,0,0,.235,.306,.376,.682,4,9,R,J.Berríos(73)
122,122,Aug 16,,ATL,W3-2,33,30,3,6,4,0,1,3,2,0,13,1,0,0,0,0,0,0,.235,.306,.376,.682,6,11,R,S.Schwellenbach(53)
123,123,Aug 17,,ATL,L3-11,39,37,3,11,3,0,0,2,2,0,15,0,0,0,1,1,0,0,.236,.306,.376,.682,9,9,L,C.Sale(60)
124,124,Aug 18,,ATL,L1-3,33,29,1,3,0,0,0,1,2,0,14,2,0,0,0,1,0,0,.235,.305,.374,.680,5,11,R,C.Morton(65)
125,125,Aug 19,@,KCR,L3-5,35,32,3,6,4,0,1,3,3,0,10,0,0,0,0,1,0,0,.234,.305,.375,.680,5,10,R,S.Lugo(66)
126,126,Aug 20,@,KCR,W9-5,47,35,9,11,3,1,1,9,7,1,13,2,1,2,2,2,0,0,.235,.306,.376,.682,11,9,L,C.Ragans(49)
127,127,Aug 21,@,KCR,L0-3,34,30,0,4,0,0,0,0,3,0,8,1,0,0,0,1,0,0,.234,.306,.374,.680,7,9,R,M.Lorenzen(72)
128,128,Aug 22,@,TOR,L3-5,36,33,3,9,1,0,1,3,2,0,10,1,0,0,0,2,0,1,.235,.306,.374,.680,6,10,R,R.Burr(50)
129,129,Aug 23,@,TOR,L4-5,34,31,4,6,2,0,0,4,2,0,11,1,0,0,0,0,3,1,.234,.306,.374,.679,3,9,R,C.Bassitt(52)
130,130,Aug 24,@,TOR,L1-3,31,27,1,1,0,0,1,1,3,0,13,1,0,0,0,1,0,0,.233,.305,.372,.677,3,9,R,B.Francis(85)
131,131,Aug 25,@,TOR,L2-8,30,30,2,3,0,1,1,2,0,0,13,0,0,0,0,0,1,0,.232,.303,.371,.675,1,9,R,K.Gausman(79)
132,132,Aug 27,@,DET,L2-6,35,31,2,5,2,1,0,2,2,0,7,1,0,1,0,0,0,0,.232,.303,.371,.674,6,9,L,B.Hurter(53)
133,133,Aug 28,@,DET,L2-3,35,32,2,6,1,0,1,2,3,0,11,0,0,0,1,0,2,1,.231,.303,.370,.673,6,10,R,M.Englert(55)
134,134,Aug 29,@,DET,W3-0,35,32,3,7,1,0,1,3,3,0,9,0,0,0,0,1,1,0,.231,.303,.370,.673,5,12,R,K.Montero(47)
135,135,Aug 30,,SEA,L5-9,37,33,5,7,1,0,3,5,1,0,4,2,0,1,0,0,2,0,.231,.302,.371,.674,5,9,R,G.Kirby(40)
136,136,Aug 31,,SEA,W5-4,33,32,5,7,2,0,4,5,1,0,4,0,0,0,0,0,0,0,.231,.302,.373,.675,2,10,R,B.Woo(50)
137,137,Sep 1,,SEA,W3-2,33,28,3,4,1,0,1,3,4,0,9,1,0,0,0,0,0,0,.230,.302,.373,.675,6,9,R,B.Miller(45)
138,138,Sep 3,,LAD,L2-6,36,34,2,5,0,0,2,2,2,0,9,0,0,0,0,1,1,0,.230,.301,.372,.673,5,9,R,W.Buehler(53)
139,139,Sep 4,,LAD,W10-1,39,34,10,11,0,0,3,10,4,0,10,1,0,0,0,1,1,0,.230,.302,.374,.676,5,10,R,B.Miller(34)
140,140,Sep 5,@,TEX,L1-3,33,30,1,4,0,0,0,1,3,0,11,0,0,0,0,1,0,0,.230,.301,.373,.674,5,9,L,C.Bradford(66)
141,141,Sep 6,@,TEX,W5-1,37,34,5,7,0,0,1,4,3,0,4,0,0,0,1,1,0,0,.230,.301,.372,.673,5,11,R,G.Garabito(44)
142,142,Sep 7,@,TEX,L4-6,35,28,4,3,0,0,1,3,5,0,11,1,0,1,0,1,3,0,.229,.301,.371,.672,4,9,R,J.Leiter(55)
143,143,Sep 8,@,TEX,L4-7,35,33,4,5,2,0,1,4,2,0,10,0,0,0,1,0,0,0,.228,.300,.371,.670,4,11,L,A.Heaney(59)
144,144,Sep 9,@,MIN,W6-2,39,33,6,9,2,0,2,6,4,0,8,2,0,0,0,1,0,0,.229,.301,.372,.672,6,10,R,D.Festa(39)
145,145,Sep 10,@,MIN,L5-10,38,36,5,10,1,0,1,5,2,0,13,0,0,0,1,2,0,0,.229,.301,.372,.672,6,13,R,P.López(62)
146,146,Sep 11,@,MIN,L4-6,40,35,4,10,0,0,3,4,5,0,14,0,0,0,0,1,1,1,.229,.301,.373,.674,9,11,R,Z.Matthews(45)
147,147,Sep 13,,HOU,L3-5,32,30,3,3,0,0,1,3,2,0,10,0,0,0,0,0,2,0,.229,.300,.372,.672,2,11,L,Y.Kikuchi(63)
148,148,Sep 14,,HOU,L3-5,36,31,3,6,1,0,0,3,4,0,5,1,0,0,0,1,1,0,.228,.300,.371,.671,6,11,R,J.Verlander(51)
149,149,Sep 15,,HOU,L4-6,38,34,4,8,2,0,1,4,3,0,9,1,0,0,0,1,0,0,.228,.301,.371,.672,7,12,R,R.Blanco(67)
150,150,Sep 16,,CHW,L4-8,34,31,4,5,0,0,2,4,2,0,11,1,0,0,0,1,1,0,.228,.300,.371,.671,3,9,R,J.Cannon(57)
151,151,Sep 17,,CHW,W5-0,36,31,5,10,1,0,1,4,4,0,6,1,0,0,0,2,2,0,.229,.301,.371,.672,7,10,R,D.Martin(43)
152,152,Sep 18,,CHW,W4-3,52,43,4,7,0,0,0,4,7,0,14,1,1,0,0,0,1,0,.228,.301,.370,.670,15,14,L,J.Shuster(58)
153,153,Sep 19,@,HOU,L1-3,34,33,1,6,1,0,1,1,1,0,11,0,0,0,0,0,3,0,.228,.300,.369,.669,6,9,L,Y.Kikuchi(66)
154,154,Sep 20,@,HOU,L7-9,42,40,7,13,1,1,1,7,1,0,12,1,0,0,0,0,1,0,.229,.301,.370,.671,8,11,R,J.Verlander(27)
155,155,Sep 21,@,HOU,L4-10,40,37,4,10,4,0,1,3,2,0,16,1,0,0,0,0,0,0,.229,.301,.371,.671,9,10,R,R.Blanco(57)
156,156,Sep 22,@,HOU,W9-8,40,37,9,12,3,0,2,8,2,0,8,0,0,1,1,1,1,1,.230,.301,.372,.673,4,13,R,S.Arrighetti(60)
157,157,Sep 24,@,CHW,L2-3,34,30,2,5,1,0,1,2,4,0,11,0,0,0,0,1,3,1,.229,.301,.372,.673,5,9,R,J.Cannon(72)
158,158,Sep 25,@,CHW,L3-4,43,33,3,8,1,0,0,3,9,0,10,1,0,0,0,3,0,2,.229,.302,.371,.673,11,12,R,D.Martin(46)
159,159,Sep 26,@,CHW,L0-7,33,31,0,6,0,0,0,0,2,0,10,0,0,0,0,1,0,0,.229,.302,.370,.671,6,11,R,C.Flexen(69)
160,160,Sep 27,,TEX,L2-5,36,33,2,7,3,0,0,2,3,0,11,0,0,0,0,1,1,0,.229,.301,.370,.671,7,9,R,J.deGrom(55)
161,161,Sep 28,,TEX,L8-9,42,40,8,13,2,0,2,8,2,0,8,0,0,0,0,0,0,0,.230,.302,.371,.672,7,9,L,A.Heaney(17)
162,162,Sep 29,,TEX,L0-8,35,32,0,4,1,0,0,0,2,0,8,1,0,0,2,0,0,0,.229,.301,.369,.671,8,9,R,N.Eovaldi(73)
