Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
41,41,May 13,,MIA,W6-5,34,32,6,8,1,0,1,6,2,0,6,0,0,0,0,0,1,0,.228,.301,.367,.669,4,11,R,S.Sánchez(48)
42,42,May 14,,MIA,L0-1,34,33,0,4,0,0,0,0,1,0,6,0,0,0,0,1,0,0,.226,.298,.362,.660,5,9,L,R.Weathers(80)
43,43,May 15,,MIA,L0-2,37,34,0,7,0,0,0,0,2,0,8,1,0,0,0,0,0,0,.225,.297,.358,.655,10,13,L,T.Rogers(65)
44,44,May 17,@,ARI,W13-0,47,44,13,17,5,2,0,13,2,0,11,1,0,0,0,0,0,0,.230,.301,.365,.666,7,12,R,R.Nelson(11)
45,45,May 18,@,ARI,W8-3,46,41,8,15,6,2,0,8,3,1,11,1,0,1,0,0,0,0,.234,.304,.371,.675,11,10,R,Z.Gallen(58)
46,46,May 19,@,ARI,L4-6,35,33,4,8,1,1,1,4,2,0,7,0,0,0,0,1,2,0,.234,.304,.372,.676,4,12,L,J.Montgomery(47)
47,47,May 20,@,KCR,L3-8,36,31,3,7,2,0,1,3,4,0,4,0,0,1,0,2,0,0,.234,.304,.373,.677,6,9,R,M.Wacha(59)
48,48,May 21,@,KCR,L3-10,36,33,3,6,1,1,0,3,3,0,8,0,0,0,0,0,0,0,.233,.303,.371,.673,6,10,R,A.Marsh(53)
49,49,May 22,@,KCR,L3-8,40,34,3,6,1,0,0,3,6,0,12,0,0,0,0,0,0,0,.232,.303,.367,.670,10,11,L,C.Ragans(79)
50,50,May 23,,TOR,L1-9,31,29,1,5,0,0,0,1,2,0,10,0,0,0,0,2,0,0,.231,.301,.364,.665,3,10,R,K.Gausman(70)
51,51,May 24,,TOR,W6-2,36,30,6,7,1,0,2,6,4,0,6,1,0,1,1,0,0,1,.231,.302,.366,.668,6,9,R,A.Manoah(36)
52,52,May 25,,TOR,W2-1,29,29,2,8,2,0,1,2,0,0,7,0,0,0,0,2,0,1,.231,.302,.367,.669,3,9,R,J.Berríos(60)
53,53,May 26,,TOR,W14-11,46,40,14,17,5,0,4,14,4,1,3,1,1,0,0,1,0,1,.236,.306,.378,.684,6,12,L,Y.Kikuchi(23)
54,54,May 29 (1),,PIT,W8-0,38,35,8,10,1,1,1,8,2,0,6,0,0,1,2,0,0,1,.237,.306,.379,.685,6,10,R,J.Jones(29)
55,55,May 29 (2),,PIT,L2-10,34,30,2,4,0,0,1,2,3,0,13,0,0,1,0,0,0,0,.235,.304,.377,.681,5,11,R,P.Skenes(66)
56,56,May 30,@,BOS,W5-0,37,35,5,8,1,1,3,5,2,1,14,0,0,0,1,1,0,0,.235,.304,.381,.684,5,9,R,N.Pivetta(61)
57,57,May 31,@,BOS,L3-7,38,36,3,7,2,0,1,3,2,0,8,0,0,0,1,0,1,0,.234,.303,.380,.682,8,9,R,T.Houck(71)
58,58,Jun 1,@,BOS,L3-6,33,32,3,7,3,0,1,3,1,0,9,0,0,0,0,1,0,0,.234,.302,.380,.682,3,10,R,C.Criswell(59)
59,59,Jun 2,@,BOS,W8-4,46,42,8,14,4,0,0,7,3,0,8,0,0,1,0,1,2,0,.236,.303,.381,.684,9,12,R,B.Bello(43)
