Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
130,130,Aug 23,,LAA,W5-4,9.0,6,4,4,0,2,11,0,1,4.49,34,145,90,0,0,3,1,31,2,0,0,0,0,0,0,4,Ryan Additon,C.Bassitt (5-52) E.Swanson (1) G.Cabrera (1) C.Green (1-W)
131,131,Aug 24,,LAA,W3-1,9.0,1,1,1,0,3,13,1,1,4.46,31,131,93,0,0,0,0,27,0,0,0,0,0,0,1,2,Doug Eddings,B.Francis (5-85-W) C.Green (0-Sv)
132,132,Aug 25,,LAA,W8-2,9.0,3,2,2,0,0,13,1,0,4.44,30,123,89,0,0,1,0,30,0,1,0,0,0,0,0,3,Gabe Morales,K.Gausman (5-79-W) T.Nance (2) Z.Pop (3)
133,133,Aug 26,@,BOS,W7-3,9.0,9,3,2,1,0,7,1,0,4.42,33,111,72,0,0,0,0,33,2,0,0,0,0,0,3,2,Paul Clemons,J.Berríos (5-59-W) B.Little (3-Sv)
134,134,Aug 27,@,BOS,L3-6,8.0,9,6,6,0,1,9,1,0,4.44,34,115,80,0,0,1,0,33,3,0,0,0,0,1,1,3,Brian O'Nora,Y.Rodríguez (5-29-L) T.Nance (1) E.Swanson (3)
135,135,Aug 28,@,BOS,L0-3,8.0,7,3,2,1,1,10,1,1,4.42,34,119,75,3,0,0,0,32,0,0,0,0,0,1,0,3,Brennan Miller,C.Bassitt (4-68-L) B.Little (1) R.Burr (5)
136,136,Aug 29,@,BOS,W2-0,9.0,2,0,0,0,0,6,0,1,4.39,30,95,69,0,0,0,1,29,0,0,0,0,0,1,0,3,Chris Conroy,B.Francis (4-80-W) G.Cabrera (5-H) C.Green (4-Sv)
137,137,Aug 30,@,MIN,L0-2,8.0,4,2,2,0,5,6,0,0,4.38,31,130,74,2,0,0,1,24,1,0,0,1,1,0,1,3,Lance Barksdale,K.Gausman (4-53-L) Z.Pop (4) B.Little (1)
138,138,Aug 31,@,MIN,W15-0,9.0,4,0,0,0,1,8,0,0,4.34,32,93,66,0,0,0,0,31,1,0,0,0,0,0,0,4,Derek Thomas,J.Berríos (4-70-W) T.Nance (3) E.Swanson (3) R.Burr (2)
139,139,Sep 1,@,MIN,L3-4,8.0,6,4,3,1,4,6,1,1,4.34,35,139,84,3,1,0,0,30,0,0,0,0,0,0,1,6,Nic Lentz,Y.Rodríguez (4-54) R.Yarbrough (9) Z.Pop (1-H) B.Little (1-BSv) T.Nance (0) C.Green (2-BL)
140,140,Sep 3,,PHI,L9-10,9.0,18,10,9,1,6,11,3,1,4.37,50,199,134,4,3,2,0,43,5,0,0,0,0,1,3,7,Sean Barber,C.Bassitt (5-39) B.Little (1-H) Z.Pop (1) E.Swanson (2-H) G.Cabrera (4-H) C.Green (1-BL) R.Burr (2)
141,141,Sep 4,,PHI,L2-4,9.0,8,4,4,0,2,8,3,2,4.37,37,142,91,1,0,1,0,32,1,0,0,1,0,0,2,4,Ryan Blakney,B.Francis (5-54-L) B.Little (0) T.Nance (2) R.Burr (0)
142,142,Sep 6,@,ATL,L1-3,8.0,7,3,3,0,3,8,0,0,4.36,33,133,85,0,0,1,1,30,1,0,0,0,0,0,0,3,Bill Miller,K.Gausman (6-50-L) T.Nance (1) E.Swanson (2)
143,143,Sep 7,@,ATL,W9-5,9.0,10,5,5,0,3,7,0,0,4.37,38,146,97,2,1,1,0,35,2,0,0,0,0,0,1,5,Malachi Moore,J.Berríos (6-62-W) R.Burr (2) G.Cabrera (3) L.Frías (99) B.Little (2)
144,144,Sep 8,@,ATL,L3-4,10.0,8,4,2,2,3,7,1,0,4.35,41,146,97,1,0,0,0,37,0,0,2,0,1,1,2,7,Doug Eddings,Y.Rodríguez (6-64) T.Nance (1) B.Little (0) E.Swanson (1-H) G.Cabrera (0-H) C.Green (4-BSv) Z.Pop (4-L)
145,145,Sep 9,,NYM,L2-3,9.0,3,3,2,1,4,9,0,3,4.33,34,143,89,0,0,2,1,27,0,0,0,0,0,0,2,5,Stu Scheurwater,R.Burr (1-59) L.Frías (1) R.Yarbrough (7) T.Nance (0-BL) E.Swanson (0)
146,146,Sep 10,,NYM,W6-2,9.0,6,2,2,0,2,11,0,2,4.31,37,156,99,2,1,0,0,33,1,0,0,0,0,0,0,5,Dan Merzel,C.Bassitt (6-65-W) B.Little (1) Z.Pop (1-H) G.Cabrera (1) C.Green (1)
147,147,Sep 11,,NYM,L2-6,9.0,4,6,6,0,5,1,2,2,4.33,38,156,90,2,2,0,0,29,1,0,0,0,2,0,0,3,Mark Carlson,B.Francis (6-76) C.Green (0-L) G.Cabrera (0)
148,148,Sep 13,,STL,W4-3,11.0,12,3,3,0,2,6,1,0,4.31,46,161,106,0,0,1,0,44,2,0,0,0,0,0,1,5,Alex Tosi,K.Gausman (6-52) G.Cabrera (1-BSv) T.Nance (3) B.Little (2) E.Swanson (3-W)
149,149,Sep 14,,STL,W7-2,9.0,3,2,2,0,2,5,1,0,4.29,32,121,78,0,0,0,0,30,1,0,0,0,0,0,0,3,Dan Bellino,J.Berríos (6-71-W) R.Burr (4) L.Frías (4)
150,150,Sep 15,,STL,W3-2,9.0,7,2,2,0,3,5,1,0,4.28,35,131,84,2,0,1,0,32,1,0,0,0,0,0,2,6,Phil Cuzzi,Y.Rodríguez (6-54) R.Yarbrough (5) E.Swanson (1) G.Cabrera (1) Z.Pop (4-W) C.Green (3-Sv)
