Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
48,48,May 21,@,WSN,W10-0,41,35,10,10,1,1,4,8,4,0,4,2,0,0,0,2,2,0,.232,.303,.397,.700,4,12,L,P.Corbin(22)
49,49,May 22,@,WSN,W3-2,35,34,3,7,1,0,2,3,0,0,9,1,0,0,0,0,1,0,.232,.302,.397,.699,5,12,R,J.Irvin(61)
50,50,May 24,,TEX,W3-2,37,32,3,10,3,0,1,3,5,0,8,0,0,0,0,1,0,0,.233,.304,.399,.703,10,13,R,J.Ureña(42)
51,51,May 25,,TEX,W5-3,37,29,5,7,1,0,1,5,7,0,7,0,0,1,0,0,1,0,.233,.305,.399,.704,8,10,R,M.Lorenzen(63)
52,52,May 26,,TEX,L2-6,34,29,2,3,2,0,0,2,5,0,6,0,0,0,0,1,0,0,.231,.304,.395,.699,5,12,R,G.Garabito(51)
53,53,May 27,,KCR,W6-5,33,31,6,7,0,0,2,6,2,0,8,0,0,0,1,1,0,0,.231,.304,.395,.699,3,10,R,A.Marsh(52)
54,54,May 28,,KCR,W4-2,37,34,4,10,2,1,0,4,3,0,10,0,0,0,1,0,2,1,.232,.304,.396,.700,9,11,L,C.Ragans(47)
55,55,May 29,,KCR,L1-6,40,35,1,8,1,0,0,1,4,0,7,0,0,1,1,0,0,0,.232,.304,.393,.697,12,12,R,S.Lugo(58)
56,56,May 30,,KCR,W7-6,37,33,7,9,0,1,2,7,3,0,5,1,0,0,1,0,0,1,.233,.305,.395,.700,6,11,L,D.Lynch(49)
57,57,May 31,@,HOU,W6-1,37,31,6,6,2,1,2,6,4,0,8,1,0,1,1,1,0,0,.232,.305,.397,.702,4,12,R,R.Blanco(45)
58,58,Jun 1,@,HOU,L2-5,33,28,2,4,0,0,0,2,4,0,6,1,0,0,0,3,0,0,.231,.305,.394,.698,4,11,L,F.Valdez(71)
59,59,Jun 2,@,HOU,W4-3,35,32,4,7,2,0,2,4,2,0,10,0,1,0,0,0,1,0,.231,.304,.395,.699,4,11,R,H.Brown(56)
60,60,Jun 4,@,NYY,L1-5,31,28,1,2,1,0,1,1,3,0,9,0,0,0,0,1,0,0,.229,.302,.392,.694,3,9,R,L.Gil(73)
61,61,Jun 5,@,NYY,L5-9,33,32,5,6,2,1,2,5,0,0,12,0,0,1,0,0,0,0,.228,.300,.394,.694,1,10,L,C.Rodón(67)
62,62,Jun 6,@,NYY,L5-8,43,36,5,10,3,0,2,5,4,0,6,2,0,1,0,0,1,0,.229,.302,.396,.698,11,11,R,M.Stroman(32)
63,63,Jun 7,@,PIT,L0-3,36,34,0,8,1,0,0,0,2,0,11,0,0,0,0,0,0,0,.229,.301,.394,.695,9,10,R,M.Keller(64)
64,64,Jun 8,@,PIT,L0-4,33,30,0,6,0,0,0,0,1,0,7,2,0,0,0,3,0,0,.229,.301,.391,.692,6,11,R,C.Mlodzinski(56)
65,65,Jun 9,@,PIT,W11-5,53,42,11,13,4,1,0,10,6,1,6,4,0,1,0,0,1,0,.230,.304,.393,.696,13,12,R,J.Jones(45)
66,66,Jun 10,,COL,W5-0,32,28,5,7,3,0,1,5,2,0,2,0,0,2,0,1,0,0,.230,.303,.394,.697,3,9,R,D.Hudson(59)
67,67,Jun 11,,COL,L4-5,37,33,4,8,1,0,2,4,2,0,8,2,0,0,0,1,1,0,.231,.304,.394,.698,6,11,R,C.Quantrill(70)
68,68,Jun 12,,COL,W17-9,47,44,17,24,7,0,2,17,2,0,4,0,0,1,0,1,1,1,.237,.308,.403,.711,6,10,L,A.Gomber(6)
69,69,Jun 13,,OAK,W6-2,38,36,6,13,0,0,1,6,2,0,3,0,0,0,0,1,0,0,.239,.310,.404,.713,8,10,R,L.Medina(37)
70,70,Jun 14,,OAK,W6-5,40,35,6,10,0,1,1,6,4,1,5,1,0,0,1,3,0,0,.239,.311,.404,.715,8,10,R,M.Spence(37)
71,71,Jun 16 (1),,OAK,W6-2,39,34,6,12,0,0,4,6,5,0,3,0,0,0,0,1,2,1,.241,.312,.408,.721,9,9,L,J.Sears(26)
72,72,Jun 16 (2),,OAK,W8-7,41,37,8,14,4,0,3,8,3,0,7,1,0,0,0,1,0,0,.243,.314,.413,.728,9,11,R,J.Estes(19)
73,73,Jun 18,,TBR,W7-6,42,38,7,13,4,0,1,7,3,0,11,0,0,1,0,0,2,0,.245,.315,.415,.731,9,11,R,A.Civale(34)
74,74,Jun 19,,TBR,L2-3,41,38,2,9,2,0,1,1,3,1,7,0,0,0,0,1,0,0,.244,.315,.414,.729,10,11,R,T.Bradley(51)
75,75,Jun 20,,TBR,L6-7,42,38,6,10,3,0,3,6,4,0,10,0,0,0,0,1,1,0,.245,.315,.417,.732,7,12,R,Z.Littell(52)
76,76,Jun 21,@,OAK,L5-6,39,36,5,10,2,0,2,5,3,0,3,0,0,0,0,0,0,1,.245,.316,.418,.734,7,9,R,J.Estes(54)
77,77,Jun 22,@,OAK,W10-2,50,42,10,16,6,0,1,10,4,0,9,4,0,0,1,2,0,0,.247,.318,.421,.739,13,10,L,J.Sears(5)
78,78,Jun 23,@,OAK,W3-0,33,30,3,6,1,0,1,3,2,0,6,1,0,0,0,1,0,1,.247,.318,.420,.738,3,9,L,H.Harris(50)
79,79,Jun 25,@,ARI,L4-5,35,33,4,6,1,0,2,4,2,0,3,0,0,0,1,1,0,0,.246,.317,.420,.736,4,9,R,B.Pfaadt(47)
80,80,Jun 26,@,ARI,W8-3,45,39,8,14,7,0,1,8,3,1,10,2,0,1,0,1,0,0,.248,.318,.422,.741,10,10,R,R.Nelson(20)
81,81,Jun 27,@,ARI,W13-6,46,36,13,14,2,1,1,12,4,0,4,2,0,3,0,2,0,0,.250,.320,.425,.745,6,10,L,J.Montgomery(8)
82,82,Jun 28,@,SEA,L2-3,36,35,2,6,1,0,1,2,0,0,4,1,0,0,0,1,1,0,.249,.319,.423,.742,5,10,R,L.Gilbert(59)
83,83,Jun 29,@,SEA,W5-1,37,36,5,10,3,0,1,5,1,0,12,0,0,0,0,0,1,1,.249,.319,.423,.742,5,9,R,B.Miller(54)
84,84,Jun 30,@,SEA,W5-3,35,34,5,8,1,0,1,5,0,0,6,0,1,0,0,0,2,0,.249,.318,.422,.740,3,11,R,L.Castillo(46)
85,85,Jul 2,,DET,W5-3,35,30,5,7,2,0,2,5,5,0,8,0,0,0,0,0,0,1,.249,.318,.423,.741,6,11,L,T.Skubal(58)
86,86,Jul 3,,DET,L2-9,39,34,2,8,2,0,1,2,3,0,5,2,0,0,0,1,0,0,.248,.318,.423,.741,10,12,R,K.Montero(56)
87,87,Jul 4,,DET,W12-3,41,33,12,14,5,0,1,11,6,0,5,1,0,1,0,0,0,0,.250,.321,.425,.746,9,11,R,K.Maeda(7)
88,88,Jul 5,,HOU,L12-13,48,42,12,17,5,0,2,12,4,0,9,1,1,0,0,1,0,0,.253,.323,.429,.751,9,12,R,S.Dubin(37)
89,89,Jul 6,,HOU,W9-3,39,35,9,14,1,0,2,9,2,0,8,1,0,1,0,1,0,1,.254,.324,.431,.755,6,9,R,H.Brown(25)
90,90,Jul 7,,HOU,W3-2,36,32,3,11,0,0,1,3,3,0,8,1,0,0,0,1,0,1,.255,.325,.431,.756,9,12,R,S.Arrighetti(49)
91,91,Jul 8,@,CHW,W8-6,46,44,8,15,5,0,3,8,2,0,6,0,0,0,0,3,0,0,.256,.326,.434,.760,7,11,R,C.Flexen(53)
92,92,Jul 10 (1),@,CHW,L1-3,35,33,1,6,0,0,1,1,2,0,11,0,0,0,0,0,0,0,.256,.325,.432,.757,7,10,R,E.Fedde(62)
93,93,Jul 10 (2),@,CHW,W3-2,37,33,3,5,1,0,2,3,3,0,4,1,0,0,1,0,0,0,.255,.324,.432,.755,7,11,R,D.Thorpe(58)
94,94,Jul 12,@,SFG,L1-7,38,36,1,10,2,0,0,1,1,0,5,1,0,0,0,1,0,0,.255,.324,.430,.754,10,11,L,K.Harrison(56)
95,95,Jul 13,@,SFG,W4-2,41,34,4,10,1,0,1,2,5,0,7,2,0,0,0,2,1,1,.255,.325,.430,.755,10,9,R,H.Birdsong(57)
96,96,Jul 14,@,SFG,L2-3,30,29,2,3,2,0,0,2,1,0,9,0,0,0,0,1,0,0,.254,.323,.428,.751,1,12,L,B.Snell(83)
97,97,Jul 20,,MIL,L4-8,48,44,4,7,2,0,1,4,4,1,12,0,0,0,0,0,0,0,.253,.322,.426,.748,11,12,R,F.Peralta(74)
98,98,Jul 21,,MIL,L7-8,43,35,7,8,2,0,3,5,7,0,10,1,0,0,0,0,0,0,.252,.322,.427,.750,9,13,R,A.Civale(41)
99,99,Jul 22,,PHI,W7-2,42,36,7,12,4,0,0,6,5,0,8,1,0,0,0,0,1,0,.253,.324,.427,.751,11,12,L,R.Suárez(45)
100,100,Jul 23,,PHI,L0-3,35,30,0,3,1,0,0,0,5,0,11,0,0,0,0,0,1,0,.252,.323,.425,.747,8,13,R,Z.Wheeler(76)
101,101,Jul 24,,PHI,W5-4,40,32,5,9,3,1,1,5,5,0,9,2,1,0,0,1,0,0,.252,.324,.426,.749,10,11,R,A.Nola(59)
102,102,Jul 26,@,DET,W9-3,45,40,9,13,1,0,4,9,4,0,9,1,0,0,0,0,1,0,.253,.324,.428,.753,9,10,R,K.Montero(33)
103,103,Jul 27,@,DET,L2-7,35,33,2,6,1,0,1,2,2,0,9,0,0,0,0,0,0,0,.252,.324,.427,.751,6,9,L,T.Skubal(65)
104,104,Jul 28,@,DET,W5-0,43,37,5,12,3,0,0,5,3,1,10,1,0,2,0,0,0,0,.253,.324,.427,.751,11,11,R,A.Faedo(48)
105,105,Jul 29,@,NYM,L2-15,38,36,2,9,2,0,1,2,2,0,7,0,0,0,0,0,0,0,.253,.324,.427,.750,9,12,L,J.Quintana(62)
